,sedacounty,sedacountyname,totenrl,perecd,sesavgall,urban,suburb,town,rural,rswhtblk,sesavgwhtblk
899,20027,Clay County,617.3333333333334,0.40879959,0.5950153470039368,0.0,0.0,1.0,0.0,0.0020108372,-66.0
900,20029,Cloud County,584.6666666666666,0.56203836,0.0742407664656639,0.0,0.0,0.68608266,0.31391731,0.0078805797,-66.0
901,20031,Coffey County,706.2222222222222,0.42691526,0.4128299653530121,0.0,0.0,0.30705455,0.69294548,0.0065863095,-66.0
902,20033,Comanche County,148.6666666666667,0.404937,0.6483365893363953,0.0,0.0,0.0,1.0,0.0,-66.0
903,20035,Cowley County,2614.111111111111,0.61308664,-0.1713844984769821,0.0,0.0,0.45600319,0.54399681,0.02280709,1.898266673088074
904,20037,Crawford County,2641.777777777778,0.57176983,-0.2945769727230072,0.0,0.0,0.82917422,0.17082578,0.024963802,2.881014108657837
905,20039,Decatur County,156.2222222222222,0.4708412,0.0857425779104233,0.0,0.0,0.0,1.0,0.0,-66.0
906,20041,Dickinson County,1643.277777777778,0.49487826,0.3122100830078125,0.0,0.0,0.43955788,0.56044215,0.017815029,2.373222589492798
907,20043,Doniphan County,586.6666666666666,0.50156558,0.0443902350962162,0.0,0.31865528,0.0,0.68134475,0.071054786,2.157892942428589
908,20045,Douglas County,6068.611111111111,0.37921286,0.3564224541187286,0.75653464,0.0,0.1592167,0.084248647,0.039568368,2.005692958831787
909,20047,Edwards County,186.8888888888889,0.5545606,0.252934455871582,0.0,0.0,0.0,1.0,0.0066942777,-66.0
910,20049,Elk County,200.6111111111111,0.62202877,-0.2812263667583466,0.0,0.0,0.0,1.0,0.015313673,-66.0
911,20051,Ellis County,1658.888888888889,0.39536184,0.4161971211433411,0.0,0.0,0.80846179,0.1915382,0.010741297,2.321707248687744
912,20053,Ellsworth County,417.4444444444445,0.45992616,0.4796775877475739,0.0,0.0,0.63785231,0.36214772,0.024251118,-66.0
913,20055,Finney County,3760.944444444444,0.68855131,0.0212706662714481,0.0,0.0,0.88130265,0.11869735,0.049457453,2.775760889053345
914,20057,Ford County,3172.777777777778,0.7921772,-0.0800653249025345,0.0,0.0,0.91600436,0.083995618,0.067460611,2.190838575363159
915,20059,Franklin County,2049.111111111111,0.51424026,0.3289933502674103,0.0,0.0,0.55072796,0.44927207,0.012843709,2.291215181350708
916,20061,Geary County,3319.444444444444,0.58665395,0.0671931356191635,0.0,0.0,1.0,0.0,0.034395725,0.7238485217094421
917,20063,Gove County,179.1111111111111,0.359081,0.6578544974327087,0.0,0.0,0.0,1.0,0.10128774,-66.0
918,20065,Graham County,161.1111111111111,0.49566951,0.4496447443962097,0.0,0.0,0.0,1.0,0.0,-66.0
919,20067,Grant County,740.2222222222222,0.63260877,0.5290591716766357,0.0,0.0,1.0,0.0,0.0,-66.0
920,20069,Gray County,515.6666666666666,0.45158207,0.7306525111198425,0.0,0.0,0.0,1.0,0.0077626482,-66.0
921,20071,Greeley County,101.4444444444444,0.56111276,0.881614625453949,0.0,0.0,0.0,1.0,0.0,-66.0
922,20073,Greenwood County,445.8888888888889,0.56213498,0.0149872060865164,0.0,0.0,0.0,1.0,0.037157483,-66.0
923,20075,Hamilton County,206.3333333333333,0.63765413,0.2409476935863495,0.0,0.0,0.0,1.0,0.0,-66.0
924,20077,Harper County,440.7777777777778,0.626755,0.1776360869407654,0.0,0.0,0.0,1.0,0.0082705235,-66.0
925,20079,Harvey County,2656.944444444444,0.47458494,0.5425391793251038,0.0,0.0,0.76681149,0.2331885,0.019835517,1.982419371604919
926,20081,Haskell County,349.8888888888889,0.666251,0.3820157647132874,0.0,0.0,0.0,1.0,0.01030803,-66.0
927,20083,Hodgeman County,133.3333333333333,0.40448198,0.623161256313324,0.0,0.0,0.0,1.0,0.0026802467,-66.0
928,20085,Jackson County,1054.222222222222,0.41649911,0.3148082494735718,0.0,0.0,0.40602404,0.59397596,0.011112167,2.290679454803467
929,20087,Jefferson County,1538.277777777778,0.40164399,0.6168969869613647,0.0,0.0,0.0,1.0,0.0070979116,2.363896608352661
930,20089,Jewell County,127.2222222222222,0.58756804,0.3143049478530884,0.0,0.0,0.0,1.0,0.00061627052,-66.0
931,20091,Johnson County,41653.44444444445,0.2352619,1.308654427528381,0.23927858,0.69127262,0.026330652,0.04311813,0.073697418,1.90186882019043
932,20093,Kearny County,384.0,0.6246407,0.018506346270442,0.0,0.0,0.0,1.0,0.0067386748,-66.0
933,20095,Kingman County,502.8888888888889,0.46732721,0.4223247766494751,0.0,0.0,0.47199142,0.52800858,0.029039718,-66.0
934,20097,Kiowa County,167.3333333333333,0.46429873,0.6602771282196045,0.0,0.0,0.0,1.0,0.045141488,-66.0
935,20099,Labette County,1573.0,0.63019311,-0.2174230217933655,0.0,0.0,0.35560778,0.64439225,0.11133349,3.034207820892334
936,20101,Lane County,135.8888888888889,0.44821429,0.4452332258224487,0.0,0.0,0.0,1.0,-66.0,-66.0
937,20103,Leavenworth County,5904.444444444444,0.34000972,0.598687469959259,0.0,0.0,0.87239522,0.12760477,0.10909031,1.670809149742126
938,20105,Lincoln County,197.2222222222222,0.54015553,0.335188239812851,0.0,0.0,0.0,1.0,0.0051703276,-66.0
939,20107,Linn County,801.2222222222222,0.55176705,0.0331767350435257,0.0,0.0,0.0,1.0,0.015967298,2.355629444122314
940,20109,Logan County,218.4444444444445,0.48662257,0.2431841045618057,0.0,0.0,0.0,1.0,0.035507258,-66.0
941,20111,Lyon County,2354.555555555556,0.61290467,-0.3013350963592529,0.0,0.0,0.82485414,0.17514586,0.02851845,2.66108775138855
942,20113,McPherson County,2081.666666666667,0.3790257,0.6462587714195251,0.0,0.0,0.63870579,0.36129424,0.014446458,2.290860652923584
943,20115,Marion County,866.3333333333334,0.45273924,0.5579513311386108,0.0,0.0,0.282565,0.717435,0.029768286,2.402238607406616
944,20117,Marshall County,696.1111111111111,0.44868803,0.5314187407493591,0.0,0.0,0.46357888,0.53642112,0.016388647,-66.0
945,20119,Meade County,388.5555555555555,0.57833499,0.3113479316234589,0.0,0.0,0.0,1.0,0.056197997,-66.0
946,20121,Miami County,2758.277777777778,0.35599154,0.7052895426750183,0.0,0.0,0.90298247,0.097017512,0.0088122673,1.248735070228577
947,20123,Mitchell County,463.6666666666667,0.43426403,0.4942897856235504,0.0,0.0,0.54264671,0.45735326,0.027279003,-66.0
948,20125,Montgomery County,2390.833333333333,0.65732086,-0.3406150937080383,0.0,0.0,0.66417915,0.33582085,0.044320215,2.361389398574829
949,20127,Morris County,362.3333333333333,0.47218189,0.3621794283390045,0.0,0.0,0.0,1.0,0.018461147,-66.0
950,20129,Morton County,307.4444444444445,0.53251678,0.5415416955947876,0.0,0.0,0.0,1.0,0.0058048833,-66.0
951,20131,Nemaha County,828.7777777777778,0.32164282,0.7346876263618469,0.0,0.0,0.0,1.0,0.025584841,-66.0
952,20133,Neosho County,1271.055555555556,0.60628563,-0.2336280047893524,0.0,0.0,0.66313004,0.33686996,0.012420561,2.33832859992981
953,20135,Ness County,200.7777777777778,0.49761179,0.6445651054382324,0.0,0.0,0.0,1.0,0.21512192,-66.0
954,20137,Norton County,340.0,0.47649816,0.3584312796592712,0.0,0.0,0.82868123,0.1713188,0.029102856,-66.0
955,20139,Osage County,1226.222222222222,0.47600576,0.2155493497848511,0.0,0.0,0.13508679,0.86491323,0.027705677,2.364068508148193
956,20141,Osborne County,208.7777777777778,0.53897446,0.2986888289451599,0.0,0.0,0.0,1.0,0.06268198,-66.0
957,20143,Ottawa County,549.0,0.43373612,0.5795740485191345,0.0,0.0,0.0,1.0,0.010763484,-66.0
958,20145,Pawnee County,462.6666666666667,0.54446226,0.2327848821878433,0.0,0.0,0.88316625,0.11683375,0.0054902816,2.153598785400391
959,20147,Phillips County,503.5555555555555,0.49986568,0.5616202354431152,0.0,0.0,0.64996207,0.35003793,0.018866912,2.359858512878418
960,20149,Pottawatomie County,1499.222222222222,0.33940458,0.778496503829956,0.0,0.0,0.50615734,0.49384266,0.017362034,2.306362628936768
961,20151,Pratt County,668.3333333333334,0.44444099,0.4626311659812927,0.0,0.0,0.73816532,0.26183468,0.0048507405,-66.0
962,20153,Rawlins County,142.4444444444445,0.55949992,0.4815932214260101,0.0,0.0,0.0,1.0,0.0,-66.0
963,20155,Reno County,4401.777777777777,0.56955671,0.0227031894028187,0.0,0.0,0.59292734,0.40707263,0.026914909,2.305073261260986
964,20157,Republic County,316.2222222222222,0.53356326,0.4765512943267822,0.0,0.0,0.0,1.0,0.0054130685,-66.0
965,20159,Rice County,776.5555555555555,0.57398909,0.1576614379882813,0.0,0.0,0.59084123,0.40915874,0.012273976,2.347262859344482
966,20161,Riley County,3304.888888888889,0.39799061,0.1878437399864197,0.46117538,0.0,0.4306539,0.10817073,0.039540157,1.096671342849731
967,20163,Rooks County,367.3888888888889,0.50725532,0.3522310256958008,0.0,0.0,0.0,1.0,0.021397404,-66.0
968,20165,Rush County,216.5555555555555,0.45487854,0.2594008445739746,0.0,0.0,0.0,1.0,0.034257397,-66.0
969,20167,Russell County,444.1111111111111,0.50337797,0.4431817233562469,0.0,0.0,0.87964314,0.12035684,0.0047181454,2.351832389831543
970,20169,Saline County,3779.666666666667,0.56533945,0.1962119042873383,0.0,0.0,0.8564288,0.14357121,0.026061069,1.612143874168396
971,20171,Scott County,416.8888888888889,0.51482242,0.9803782105445862,0.0,0.0,1.0,0.0,0.0,-66.0
972,20173,Sedgwick County,36788.33333333334,0.58946127,0.0565061531960964,0.61149842,0.22103634,0.0,0.16746525,0.31824479,2.921267032623291
973,20175,Seward County,2355.111111111111,0.77383453,-0.281900554895401,0.0,0.0,0.90265399,0.09734603,0.048610989,1.604058027267456
974,20177,Shawnee County,12652.33333333333,0.52028662,0.1266763508319855,0.47869402,0.13622029,0.0090966942,0.37598899,0.21404466,2.505027532577515
975,20179,Sheridan County,200.3333333333333,0.41415513,0.6964577436447144,0.0,0.0,0.0,1.0,0.00076895917,-66.0
976,20181,Sherman County,418.0,0.51375788,-0.0174140948802233,0.0,0.0,1.0,0.0,0.0,2.363798141479492
977,20183,Smith County,188.3333333333333,0.48121807,0.3238721191883087,0.0,0.0,0.0,1.0,0.0065611503,-66.0
978,20185,Stafford County,352.6666666666667,0.58507538,0.1512103378772736,0.0,0.0,0.0,1.0,0.033399217,-66.0
979,20187,Stanton County,206.1111111111111,0.62059081,0.5097219944000244,0.0,0.0,0.0,1.0,0.0,-66.0
980,20189,Stevens County,533.8888888888889,0.6128962,0.2394934743642807,0.0,0.0,0.84373331,0.15626669,0.0092103155,-66.0
981,20191,Sumner County,1649.111111111111,0.50772786,0.2416738867759705,0.0,0.0016040162,0.42631245,0.57208353,0.020656129,2.399096012115479
982,20193,Thomas County,487.3333333333333,0.42250073,0.4773582518100739,0.0,0.0,0.81343937,0.18656068,0.021946389,-66.0
983,20195,Trego County,175.1111111111111,0.35150754,0.6908287405967712,0.0,0.0,0.0,1.0,0.0,-66.0
984,20197,Wabaunsee County,490.2777777777778,0.3767851,0.6618980169296265,0.0,0.0,0.0,1.0,0.012920201,-66.0
985,20199,Wallace County,129.7777777777778,0.45908251,0.6623321175575256,0.0,0.0,0.0,1.0,0.0153677,-66.0
986,20201,Washington County,484.8333333333333,0.47121024,0.510909914970398,0.0,0.0,0.0,1.0,0.057969037,-66.0
987,20203,Wichita County,186.1111111111111,0.58715212,0.5845476388931274,0.0,0.0,0.0,1.0,0.0,-66.0
988,20205,Wilson County,720.3333333333334,0.58440584,-0.2201645076274872,0.0,0.0,0.44765636,0.55234367,0.0048677088,-66.0
989,20207,Woodson County,205.5555555555555,0.63232219,-0.7496499419212341,0.0,0.0,0.0,1.0,0.0,-66.0
990,20209,Wyandotte County,13399.22222222222,0.78320163,-0.8696093559265137,0.88672644,0.086249001,0.0,0.027024532,0.36146766,2.420257329940796
991,21001,Adair County,1161.2,0.66970509,-0.7378820180892944,0.0,0.0,1.0,0.0,0.0013965268,2.573356866836548
992,21003,Allen County,1333.9,0.61741692,-0.6511841416358948,0.0,0.0,0.1,0.89999998,0.0,1.698112368583679
993,21005,Anderson County,1730.0,0.4659296,0.0432829111814499,0.0,0.0,1.0,0.0,0.0017264806,2.588731050491333
994,21007,Ballard County,594.0,0.57010096,-0.203211635351181,0.0,0.0,0.0,1.0,0.0,2.505005836486816
995,21009,Barren County,3220.6,0.60709095,-0.7727268934249878,0.0,0.0,0.5710457,0.42895433,0.078585267,2.506017684936523
996,21011,Bath County,947.1,0.70206028,-1.121460795402527,0.0,0.0,0.0,1.0,0.0024883121,2.313278675079346
997,21013,Bell County,2160.9,0.78902519,-2.076963186264038,0.0,0.0,0.28299063,0.71700937,0.03517304,1.799154043197632
998,21015,Boone County,10066.9,0.36060598,0.7209190726280212,0.0,0.97051656,0.0,0.029483452,0.027249333,1.157362699508667
999,21017,Bourbon County,1547.4,0.61221981,-0.4426143765449524,0.0,0.0,1.0,0.0,0.12057602,1.705415606498718
1000,21019,Boyd County,3218.1,0.58414125,-0.6502360701560974,0.43495941,0.4306792,0.0,0.1343614,0.035125647,1.776649951934814
1001,21021,Boyle County,2049.3,0.5469932,-0.3251176178455353,0.0,0.0,0.75534129,0.24465871,0.12975898,1.94685435295105
1002,21023,Bracken County,689.8,0.5944801,-0.4704342186450958,0.0,0.0,0.0,1.0,0.045772381,-66.0
1003,21025,Breathitt County,1076.45,0.76373267,-2.141713619232178,0.0,0.0,0.95325911,0.046740897,0.030714497,2.355849742889404
1004,21027,Breckinridge County,1384.5,0.66112339,-0.6330636739730835,0.0,0.0,0.0,1.0,0.010770548,1.571072697639465
1005,21029,Bullitt County,5930.5,0.48558262,0.1536471992731094,0.0,1.0,0.0,0.0,0.0090621077,2.214051008224487
1006,21031,Butler County,975.4,0.61524242,-0.7312045693397522,0.0,0.0,0.0,1.0,0.016852913,-66.0
1007,21033,Caldwell County,885.4,0.60449576,-0.3592953681945801,0.0,0.0,0.0,1.0,0.0,2.407662391662598
1008,21035,Calloway County,2050.3,0.52818298,-0.2427748739719391,0.0,0.0,1.0,0.0,0.035637293,2.719315767288208
1009,21037,Campbell County,5202.0,0.48996773,0.2816257178783417,0.0,0.83154041,0.0,0.16845958,0.11349571,3.137077808380127
1010,21039,Carlisle County,348.8,0.58087105,-0.3820745050907135,0.0,0.0,0.0,1.0,0.0,-66.0
1011,21041,Carroll County,861.5,0.6752122,-0.8990672826766968,0.0,0.0,0.89999998,0.1,0.0026638624,2.338810443878174
1012,21043,Carter County,2118.5,0.65962499,-0.9698168635368348,0.0,0.0,0.0,1.0,0.0047742645,2.373173236846924
1013,21045,Casey County,1035.2,0.70530033,-1.045827150344849,0.0,0.0,0.0,1.0,0.0024348483,-66.0
1014,21047,Christian County,4081.7,0.71595716,-0.9310959577560424,0.0,0.0,1.0,0.0,0.053204373,2.389144897460938
1015,21049,Clark County,2485.2,0.59556216,-0.356203705072403,0.0,0.0,1.0,0.0,0.013174511,1.672129034996033
1016,21051,Clay County,1558.4,0.77002847,-2.245847463607788,0.0,0.0,0.0,1.0,0.018050499,2.287113904953003
1017,21053,Clinton County,266.5,0.7757374,-1.42420494556427,0.0,0.0,0.0,1.0,0.0,2.359084844589233
1018,21055,Crittenden County,587.9,0.55537814,-0.3254585862159729,0.0,0.0,0.2,0.80000001,0.0,-66.0
1019,21057,Cumberland County,431.7,0.76149279,-0.9026814699172974,0.0,0.0,0.0,1.0,0.0,2.655479907989502
1020,21059,Daviess County,6929.0,0.57336849,-0.2454651594161987,0.43755576,0.56244427,0.0,0.0,0.082734883,2.658588409423828
1021,21061,Edmonson County,861.4,0.60424304,-0.6708601117134094,0.0,0.0,0.0,1.0,0.00041089582,-66.0
1022,21063,Elliott County,496.1,0.7964983,-1.753318071365356,0.0,0.0,0.0,1.0,0.015471566,-66.0
1023,21065,Estill County,1108.9,0.6950807,-1.661438703536987,0.0,0.0,0.2,0.80000001,0.0018001314,-66.0
1024,21067,Fayette County,17860.2,0.51843584,0.0906266719102859,1.0,0.0,0.0,0.0,0.15928948,2.774978876113892
1025,21069,Fleming County,1057.5,0.66264582,-0.7419553399085999,0.0,0.0,0.1,0.89999998,0.0068973862,2.310331106185913
1026,21071,Floyd County,2714.9,0.73885179,-1.689134955406189,0.0,0.0,0.0042846422,0.99571538,0.0091389073,2.330262660980225
1027,21073,Franklin County,3126.1,0.54417253,0.013103966601193,0.0,0.0,1.0,0.0,0.031338237,1.292776584625244
1028,21075,Fulton County,410.0,0.78299642,-1.835426807403564,0.0,0.0,0.41333494,0.58666503,0.039689951,2.528756856918335
1029,21077,Gallatin County,729.5,0.71989262,-0.5670111179351807,0.0,0.0,0.0,1.0,0.00025053741,2.383408308029175
1030,21079,Garrard County,1163.1,0.62129134,-0.5595268607139587,0.0,0.0,0.30000001,0.69999999,0.007859231,2.943822622299194
1031,21081,Grant County,2167.5,0.630207,-0.4954935014247894,0.0,0.0,0.60054356,0.39945647,0.0035127655,1.993352174758911
1032,21083,Graves County,2752.0,0.64075297,-0.5496951341629028,0.0,0.0,0.13140482,0.86859518,0.17444395,2.957326412200928
1033,21085,Grayson County,1930.0,0.67044544,-0.8708686828613281,0.0,0.0,0.0,1.0,0.0023002485,2.35224723815918
1034,21087,Green County,743.3,0.66741604,-0.4992870688438416,0.0,0.0,0.0,1.0,0.0005957465,2.114970684051514
1035,21089,Greenup County,2785.7,0.51927727,-0.3566653430461884,0.0,0.80663103,0.0,0.19336897,0.005946666,2.34305214881897
1036,21091,Hancock County,780.1,0.49896476,-0.0362739413976669,0.0,0.0,0.0,1.0,0.0022091395,2.32317066192627
1037,21093,Hardin County,7498.65,0.54562312,-0.0483726970851421,0.14274779,0.68242705,0.0,0.17482518,0.13066623,0.9594502449035645
1038,21095,Harlan County,2300.3,0.75264829,-1.827154397964478,0.0,0.0,0.17083998,0.82916003,0.033063099,1.923101782798767
1039,21097,Harrison County,1381.5,0.57522064,-0.2989189624786377,0.0,0.0,1.0,0.0,0.0029419644,2.307103157043457
1040,21099,Hart County,1208.2,0.66027141,-1.012826323509216,0.0,0.0,0.04211786,0.95788217,0.038970366,1.453770995140076
1041,21101,Henderson County,3200.1,0.58360654,-0.3755859136581421,0.0,1.0,0.0,0.0,0.033036653,2.255354881286621
1042,21103,Henry County,1311.8,0.57192355,-0.4896745383739471,0.0,0.0,0.0,1.0,0.021121323,1.944247126579285
1043,21105,Hickman County,342.9,0.61149549,-0.5423011779785156,0.0,0.0,0.0,1.0,0.0,2.250000238418579
1044,21107,Hopkins County,3466.2,0.58816898,-0.4664947092533112,0.0,0.0,0.67451489,0.32548508,0.060901534,2.044526815414429
1045,21109,Jackson County,979.9,0.75637698,-1.707451701164246,0.0,0.0,0.0,1.0,0.0026733389,-66.0
1046,21111,Jefferson County,43948.05,0.66393149,-0.1912008374929428,0.79698539,0.20301464,0.0,0.0,0.1220548,2.942061424255371
1047,21113,Jessamine County,3572.4,0.54612082,-0.139938697218895,0.0,0.0,0.60000002,0.40000001,0.0033284593,2.383612632751465
1048,21115,Johnson County,2060.8,0.65111518,-1.138400197029114,0.0,0.0,0.41792092,0.58207911,0.010716903,-66.0
1049,21117,Kenton County,10287.1,0.51108736,0.2081777006387711,0.0,1.0,0.0,0.0,0.21667069,3.14232063293457
1050,21119,Knott County,1075.1,0.78431469,-1.863157987594604,0.0,0.0,0.0,1.0,0.043560397,2.304633140563965
1051,21121,Knox County,2822.9,0.750269,-1.96661639213562,0.0,0.0,1.0,0.0,0.025904953,2.281689405441284
1052,21123,Larue County,1086.75,0.60811067,-0.4509047269821167,0.0,0.0,0.40000001,0.60000002,0.014353977,0.5803928375244141
1053,21125,Laurel County,4637.6,0.66328132,-0.8482312560081482,0.0,0.0,0.62260699,0.37739298,0.013258409,2.550949096679688
1054,21127,Lawrence County,1130.6,0.68915182,-1.442169785499573,0.0,0.0,1.0,0.0,0.021570556,-66.0
1055,21129,Lee County,480.0,0.78244203,-2.176292181015015,0.0,0.0,0.0,1.0,0.0025729418,-66.0
1056,21131,Leslie County,808.0,0.70557219,-1.683614492416382,0.0,0.0,0.0,1.0,0.012403622,-66.0
1057,21133,Letcher County,1716.6,0.7271173,-1.753062129020691,0.0,0.0,0.0,1.0,0.014444221,2.310852527618408
1058,21135,Lewis County,1066.5,0.73816687,-1.531710267066956,0.0,0.0,0.0,1.0,0.0020921922,-66.0
1059,21137,Lincoln County,1774.8,0.67523116,-0.7686336636543274,0.0,0.0,0.0,1.0,0.016709218,2.121383190155029
1060,21139,Livingston County,553.6,0.61867183,-0.1067454591393471,0.0,0.0,0.0,1.0,0.0015179229,-66.0
1061,21141,Logan County,2080.4,0.57852161,-0.4408474564552307,0.0,0.0,0.1391484,0.86085159,0.15942574,2.439394474029541
1062,21143,Lyon County,389.6,0.53359312,-0.1080761626362801,0.0,0.0,0.0,1.0,0.0,2.352174997329712
1063,21145,McCracken County,4442.5,0.56042588,-0.2690993547439575,0.0,0.0,1.0,0.0,0.3546505,2.885998010635376
1064,21147,McCreary County,1299.8,0.81875664,-2.396779775619507,0.0,0.0,0.0,1.0,0.0093569756,-66.0
1065,21149,McLean County,729.4,0.55606425,-0.4678263068199158,0.0,0.0,0.0,1.0,0.010036557,2.595670938491821
1066,21151,Madison County,5787.5,0.53259468,-0.3399344682693481,0.0,0.0,1.0,0.0,0.037292466,1.677712678909302
1067,21153,Magoffin County,1012.6,0.84048712,-1.839059710502625,0.0,0.0,0.0,1.0,0.0035871558,-66.0
1068,21155,Marion County,1432.4,0.63021231,-0.949540913105011,0.0,0.0,0.0,1.0,0.06352821,2.133018255233765
1069,21157,Marshall County,2177.5,0.49861863,0.0755368918180466,0.0,0.0,0.0,1.0,0.0049471203,-66.0
1070,21159,Martin County,944.7,0.72650456,-1.961107850074768,0.0,0.0,0.0,1.0,0.010745551,-66.0
1071,21161,Mason County,1278.9,0.62587827,-0.7173601984977722,0.0,0.0,0.89999998,0.1,0.0,1.986309885978699
1072,21163,Meade County,2233.3,0.53118217,-0.0816167294979095,0.0,0.0,0.0,1.0,0.0062954207,0.9857293367385864
1073,21165,Menifee County,476.8,0.7648446,-0.7811782360076904,0.0009576446,0.0,0.0,0.99904233,0.0019237949,-66.0
1074,21167,Mercer County,1496.5,0.52732801,-0.2254259586334229,0.0,0.0,0.51150632,0.48849368,0.0070588943,1.603256702423096
1075,21169,Metcalfe County,685.7,0.73065901,-0.6582114696502686,0.0,0.0,0.0,1.0,0.0092050983,-66.0
1076,21171,Monroe County,841.9,0.70950294,-0.9485620260238647,0.0,0.0,0.0,1.0,0.0088384552,1.208880543708801
1077,21173,Montgomery County,2141.6,0.59612727,-0.737878680229187,0.0,0.0,0.30000001,0.69999999,0.0050287889,1.511366248130798
1078,21175,Morgan County,939.8,0.73430502,-1.027907848358154,0.0,0.0,0.0,1.0,0.069604754,-66.0
1079,21177,Muhlenberg County,2296.0,0.57967329,-0.7006299495697021,0.0,0.0,0.40000001,0.60000002,0.011462318,2.424660205841064
1080,21179,Nelson County,3181.8,0.57907689,0.0037083560600877,0.0,0.0,0.43194428,0.56805569,0.10058646,1.473458647727966
1081,21181,Nicholas County,510.1,0.64342999,-0.8954851031303406,0.0,0.0,0.0,1.0,0.0,-66.0
1082,21183,Ohio County,1842.6,0.64363319,-0.6422483325004578,0.0,0.0,0.69999999,0.30000001,0.0066843759,2.02380895614624
1083,21185,Oldham County,5690.8,0.197799,1.222157955169678,0.0,0.69999999,0.0,0.30000001,0.0093894955,1.935588598251343
1084,21187,Owen County,854.4,0.59099495,-0.119039811193943,0.0,0.0,0.0,1.0,0.0,-66.0
1085,21189,Owsley County,224.2,0.85540068,-2.067791700363159,0.0,0.0,0.0,1.0,0.0,-66.0
1086,21191,Pendleton County,1131.6,0.59795111,-0.4550869464874268,0.0,0.0,0.0,1.0,0.0048333718,2.396109580993652
1087,21193,Perry County,2332.3,0.71217728,-1.725193738937378,0.0,0.0,0.18759191,0.81240809,0.040950041,1.860851407051086
1088,21195,Pike County,4606.3,0.65896785,-1.132465004920959,0.0,0.0,0.032564092,0.9674359,0.015932526,2.010391235351563
1089,21197,Powell County,1118.6,0.74234301,-1.292468905448914,0.0,0.0,0.40000001,0.60000002,0.0030104562,-66.0
1090,21199,Pulaski County,4658.35,0.66019481,-0.8722931146621704,0.0,0.0,0.99226665,0.0077333623,0.020036325,0.8929396867752075
1091,21201,Robertson County,158.6,0.65955848,-0.9351292848587036,0.0,0.0,0.0,1.0,0.0,-66.0
1092,21203,Rockcastle County,1299.1,0.69552481,-1.370627403259277,0.0,0.0,0.1,0.89999998,0.0040668822,-66.0
1093,21205,Rowan County,1451.7,0.62918085,-0.8238881230354309,0.0,0.0,0.1,0.89999998,0.0078609893,2.403538703918457
1094,21207,Russell County,1326.1,0.69919497,-0.9783411026000975,0.0,0.0,0.0,1.0,0.012570137,2.035538911819458
1095,21209,Scott County,4033.0,0.4198873,0.3060903549194336,0.0031451315,0.0,0.99685484,0.0,0.028165303,1.744734406471252
1096,21211,Shelby County,2952.9,0.50841707,0.263676255941391,0.0,0.0,0.80000001,0.2,0.012178089,2.224826574325562
1097,21213,Simpson County,1323.3,0.61844009,-0.3217785358428955,0.0,0.0,1.0,0.0,0.0,2.18340015411377
1098,21215,Spencer County,1313.35,0.44865614,0.4328571557998657,0.0,0.0,0.0,1.0,0.00036972403,2.09412407875061
1099,21217,Taylor County,1714.9,0.63057089,-0.91978520154953,0.0,0.0,0.97062695,0.029373024,0.048941385,1.951524972915649
1100,21219,Todd County,928.95,0.63640738,-0.5549232959747314,0.0,0.0,0.0,1.0,0.040898908,2.717687368392944
1101,21221,Trigg County,936.2,0.59410864,-0.0976625010371208,0.0,0.0,0.69999999,0.30000001,0.0,2.327619075775146
1102,21223,Trimble County,642.5,0.54736847,-0.5052695870399475,0.0,0.0,0.0,1.0,0.0037364794,-66.0
1103,21225,Union County,993.7,0.6092478,-0.555256724357605,0.0,0.0,0.0,1.0,0.023716284,2.235724925994873
1104,21227,Warren County,8211.8,0.5520761,-0.1489110887050629,0.29681578,0.0,0.0,0.70318425,0.11703222,2.20142936706543
1105,21229,Washington County,719.6,0.65980297,-0.3259653449058533,0.0,0.0,0.0,1.0,0.10796349,2.189732789993286
1106,21231,Wayne County,1481.3,0.75018483,-1.194223403930664,0.0,0.0,0.69997776,0.30002224,0.0038743995,2.231747627258301
1107,21233,Webster County,996.4,0.59052193,-0.492801308631897,0.0,0.0,0.0,1.0,0.061478425,1.578740954399109
1108,21235,Whitley County,3192.5,0.73192447,-1.277916431427002,0.0,0.0,0.4102276,0.5897724,0.024359992,2.342954397201538
1109,21237,Wolfe County,575.6,0.80833185,-2.339096307754517,0.0,0.0,0.0,1.0,0.022498302,-66.0
1110,21239,Woodford County,1823.7,0.42364964,0.4703871011734009,0.0,0.0,1.0,0.0,0.015573813,1.522757887840271
1111,22001,Acadia Parish,4522.4,0.72589648,-1.078703045845032,0.00093693886,0.0,0.19923379,0.79982924,0.25526619,3.6325523853302
1112,22003,Allen Parish,1900.6,0.66892654,-0.9574759602546692,0.0,0.0,0.0,1.0,0.11403314,2.204461336135864
1113,22005,Ascension Parish,9600.6,0.50217026,0.264997810125351,0.00027795852,0.99936497,0.0,0.00035709408,0.32423019,2.613438129425049
1114,22007,Assumption Parish,1606.8,0.71635085,-0.8328198790550232,0.0,0.60000002,0.30000001,0.1,0.42519635,2.992334365844727
1115,22009,Avoyelles Parish,2999.8,0.83409929,-1.416019439697266,0.0,0.0,0.57308018,0.42691979,0.1541906,3.559041738510132
1116,22011,Beauregard Parish,2673.3,0.57286829,-0.3946069777011871,0.0,0.0,0.0,1.0,0.16598625,1.964086294174194
1117,22013,Bienville Parish,1035.2,0.75709802,-1.456969738006592,0.0,0.0,0.0,1.0,0.50653839,3.035762310028076
